sample,crystal_system,alpha,beta,gamma,a,b,c,band_gap
Fe2O3,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.2457735946219803,-1.0930598534013436,-0.4811491504545219,1.3095
Al2O3,Triclinic,-0.6493536040223653,-0.45694181025048625,-1.3898615686762275,0.9620348044456839,1.1688532734512271,1.0741641272972697,3.9763
Al2O3,Triclinic,0.2696511970675664,0.14096869715214683,0.00017132082942543096,0.37625140357170384,0.5687146180820709,0.17294010322193515,3.4465
Tb2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.8255904153185668,-1.1080427568988365,-0.9091034576926498,1.5609
WO3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.9427536645992723,-1.2080714745344792,-1.2722898868208752,1.4908
Cr2O3,Monoclinic,2.002504216598443,3.9529717264907975,-1.7065135571402688,-1.3925201465028068,-1.2434025879247572,-0.7678520102106438,1.2217
Al2O3,Monoclinic,0.037669402617680724,0.07173014272348734,-0.04466844979978912,0.9881285912720811,1.1955865166877526,1.219173438014321,3.9999
WO3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.2439350842908998,-1.4652066374152608,-0.43804424864076413,1.3106
La2O3,Cubic,1.2963618312949448,1.3316129976076077,0.8553628225206318,0.4706755304774001,-0.001349138645990409,0.4694218882794393,3.5319
Al2O3,Triclinic,0.23969750382815816,0.11314385752193819,0.07274703205403085,0.4467930815176463,0.640984995984209,0.20366616143789562,3.5103
Pb2O3,Monoclinic,0.012176897733077544,0.07173014272348734,-0.04466844979978912,-1.6430589634382953,-1.5000811289846632,-0.5896850827137784,1.0718
WO3,Cubic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.5752012184911248,-1.7480267777203156,-0.8999177686608547,1.1124
WO3,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,-0.9384080947258078,-1.2043614222398615,-0.43251797917746193,1.4934
Bi2O3,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,-0.9713341433824398,-1.2324722030875388,-0.8343882945488031,1.4737
As2O3,Monoclinic,-0.9355069713520315,0.07173014272348734,-0.04466844979978912,0.379457843478338,0.5719996352594414,-0.17189911128812674,3.4494
UO3,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.25247660392978144,-0.0754210478516313,-0.47142291619911,1.9038
CrO3,Monoclinic,0.04977834243786691,0.07173014272348734,-0.04466844979978912,-1.2175273904444641,-1.064121445503329,-0.5684642079746979,1.3264
Al2O3,Triclinic,-0.21406908311777226,0.12932108986508303,0.002482649212374506,0.5907511766361666,0.7884709396026762,0.05534108904286279,3.6405
B2O3,Triclinic,0.01281421035519294,0.1396745185646955,0.05379413931384686,1.5196236475199518,1.7401064329504043,0.2633498716415601,4.4806
As2O3,Cubic,-1.8564237103083086,-1.869537738453894,-1.431465479569313,1.0141118112051477,0.4626123391348383,0.8331529148898266,4.0234
Al2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.386322167469442,-0.07336624965768929,0.4129627661835879,2.286
Pr2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.7065147139549764,0.19999975903590364,0.6272730133577623,3.7452
Fe2O3,Monoclinic,2.7111958523904005,4.605884823860124,-2.125326260130665,-0.6136603153357788,-0.445455955943997,-0.417928627794344,1.6877
Bi2O3,Triclinic,0.34357946123291433,0.3655086820749981,0.8539760254908623,-0.6160002375753364,-0.44785322050359555,6.084501073505641,1.6863
Pr2O3,Cubic,1.2963618312949448,1.3316129976076077,0.8553628225206318,0.6115377525826198,0.11891269710025158,0.5637033385137499,3.6593
Al2O3,Triclinic,0.2671019465791057,0.15649884020156649,0.18646438849513153,0.9645778429923242,1.1714586319022442,0.16255071663092674,3.9786
Al2O3,Triclinic,-0.12548262864377746,0.1137909468156643,-0.035423136267992164,0.9254371627527264,1.1313587670474534,0.0279307925048834,3.9432
Ho2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.8989636912589802,-1.170685562950259,-0.9234717582972358,1.517
Bi2O3,Triclinic,-1.6868985528257,-1.7019416113789132,-1.379229458114661,-1.2539633224604323,-1.1014502793599397,-0.3310556718312323,1.3046
Tl4O3,Monoclinic,1.2823409536084134,0.07173014272348734,-0.04466844979978912,-1.5972633424640965,-1.453163236889657,0.3015916563276118,1.0992
Al2O3,Orthorhombic,0.05551415603690277,0.07173014272348734,2.57868926484756,1.2632190218825874,1.477418335215209,-0.5870324733713934,4.2487
WO3,Monoclinic,0.05551415603690277,0.07820103566074492,-0.04466844979978912,-1.1082195943965591,-0.9521349439334973,-0.4778333887765406,1.3918
Bi2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.6629658196693139,-0.9692011844887363,-0.4112971044383812,1.6582
Tb2O3,Monoclinic,0.6768939625990964,0.07173014272348734,0.6075884198684769,0.9226729904194215,1.1285268556876518,-0.23202492304885552,3.9407
WO3,Monoclinic,-0.04008273728035779,0.07173014272348734,-0.04466844979978912,-0.6649714673032205,-0.4980245430723431,-0.44379156888259863,1.657
TeO3,Trigonal,-2.0750219396937775,-2.091489366201841,-1.5900226066396286,-1.5118561807202444,-1.6939456308103178,-0.8575198713614305,1.1503
Pm2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.8415168907135887,0.3152585513798287,0.71763223685548,3.8673
Al2O3,Monoclinic,0.020461961820574075,0.03614023156856887,-1.41066352412277,-0.034283471370742405,0.1481191429243385,3.9436242834223414,3.0752
Er2O3,Cubic,1.2963618312949448,1.3316129976076077,0.8553628225206318,0.9472188407391686,0.40550212671217273,0.7883803266702367,3.9629
MoO3,Triclinic,-0.08915580918321796,0.20373635864354966,-0.37842426829765446,-1.3838290067558783,-1.2344984624176754,0.7304301666798684,1.2269
C4O3,Trigonal,0.06188728225805311,0.07820103566074492,-0.04004579303389097,0.6793138593226177,0.17677689159092871,0.6090670246687878,2.4613
Al2O3,Triclinic,0.31553770585985136,0.20761889440590367,0.04085070036933126,0.2577236939195897,0.44728225897377927,0.21803446204248142,3.3393
Y2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.7821347165839257,-1.0709422339526637,-0.9159560318271446,1.5869
Ho2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,1.256142740709327,0.6692474713550287,0.9951482795388885,4.2423
NdO3,Monoclinic,-1.4523675078873537,1.450030338359428,1.5737236839412454,0.09249478910213778,0.2780042415063702,-0.7857571232717432,2.1102
As2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.5777042832229672,0.09002720123027494,-0.400907717847373,3.6287
Tb2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,1.1361776614438934,0.5668266771755375,0.9148536378558223,4.1338
Ga2O3,Triclinic,0.02556046279749453,-0.18257594971075006,-0.08349876663333596,-0.053416076264560686,0.1285176728970995,0.08009877623845699,2.0229
Sc2O3,Monoclinic,0.7093969063269653,0.07173014272348734,0.5821638076560358,0.4139547141979833,0.607341889029765,-0.3723921674167332,3.4806
Fe2O3,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.6617783413547558,-1.5192592454614537,-0.42588645582149914,1.0606
Ga2O3,Monoclinic,0.9063265065605214,0.9737726181772437,-0.04466844979978912,-0.0786538089912176,0.10266146228999722,-0.7459679831359669,2.0078
Al2O3,Monoclinic,0.05551415603690277,-1.960130239575505,-0.04466844979978912,1.3973366634945426,1.6148226743927823,-0.9464610392645733,4.37
Al2O3,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,1.9208709034224942,1.236762507859269,-0.08038408897584118,4.8435
Al2O3,Triclinic,-0.026699172215941716,-0.16445744948642774,-0.05622509171453516,0.4337461881044468,0.627618374365945,0.10574066654817946,3.4985
WO3,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,-1.320483968984998,-1.530560635528134,-0.4784965411121369,1.2648
Pb2O3,Monoclinic,-1.4058436864729542,0.07173014272348734,-0.04466844979978912,-1.6378777070507036,-1.4947729003169798,-0.40886554587452817,1.0749
As2O3,Monoclinic,-0.4454135649455425,0.07173014272348734,-0.04466844979978912,0.30128704989247473,0.491913182004252,0.9307021720299424,3.3787
Gd2O3,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.2198673126840216,-1.444658655475842,-0.8982719695445774,1.325
Al2O3,Triclinic,0.19699755814644831,0.21473687663688737,-0.03218727653186359,0.8182978431138277,1.0215938827415434,0.12010896715276526,3.8463
Sc2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.31477621087900287,-0.1344489725566653,0.365075856230478,3.3909
Bi2O3,Monoclinic,-0.7436758720953959,0.07173014272348734,-0.04466844979978912,0.6686170719417831,0.8682450227161734,0.08230928402377785,2.4549
Sm2O3,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.9186925822594624,0.38114768901787943,0.7692872229336186,3.9371
Cr3O4,Triclinic,1.8552850008898614,0.15520466161411514,1.245977319239048,-0.9674899854174526,-0.8079566039919092,-0.8609143879726541,1.476
OsO4,Monoclinic,-0.7596086876482727,-0.9778486916997501,-1.2211345967209353,0.15589158516063611,0.342954644478688,-0.38698151879985115,3.2472
Fe3O4,Monoclinic,-0.7710803148463434,-0.767544671238867,-1.4513429036626762,-1.735987303809297,-1.5952867786373033,-1.0280287765429148,1.0162
OsO4,Monoclinic,-1.5830165954209428,-1.591936431445528,-1.6917210554893938,0.15589158516063611,0.342954644478688,-1.055218022302362,3.2472
RuO4,Monoclinic,-0.7583340624040419,-0.9739661559373951,-1.2178987369848062,0.5522895091752058,0.7490667274675451,-0.41041290132425273,2.3853
Fe3O4,Monoclinic,0.042130590972486684,0.07173014272348734,-0.04466844979978912,-1.6522515150937,-1.5094989540402302,-0.22450919657876428,1.0663
Pb3O4,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.4949753131348644,-1.3483685289986214,-0.11376275653418687,1.1604
Fe3O4,Monoclinic,-0.9922277947202729,1.998114970145175,-0.05483829468476558,-1.7247891045199857,-1.5838141553877947,-0.8102937596888052,1.0229
Pb3O4,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.2919034902018303,-1.5061599069750744,-0.17830958386555737,1.2819
RuO4,Cubic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.25127522678640346,-0.18866325942887227,0.3225735814396964,2.2052
Fe3O4,Triclinic,0.013451522977308337,-1.045145978247233,-1.4402485274245198,-1.413746583961651,-1.2651492021439759,0.17824532190670514,1.209
Fe3O4,Monoclinic,-0.908102528601084,0.07173014272348734,-0.04466844979978912,-1.6479059452202358,-1.5050468912866892,-0.9891238395212667,1.0689
V2O5,Triclinic,-0.006305168308258991,0.27297491307220917,-0.38628278479968187,-0.78347181500653,-0.619428869697742,0.5834313989560278,1.5861
As2O5,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.7126055986084998,-1.0115813972387873,-0.23909854796188243,1.6285
V2O5,Monoclinic,-0.39697780566479685,-0.38770325582182585,-2.893149548946391,-1.1289446199469264,-0.9733678586042295,-0.9588398828623702,1.3794
V2O5,Triclinic,-0.2229914598273833,0.15844010808274392,-0.4408301346372828,-0.19414568524366704,-0.015660667044488125,0.5012005093420899,1.9387
Ta2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.049571918299573414,0.13245603610215456,-0.503033177529199,2.0252
Nb2O5,Triclinic,0.6749820247327512,0.20244218005609743,-0.49352842176852474,0.14063033231589403,0.3273193981609753,0.37365421012907357,2.139
B36O5,Triclinic,-0.11401100144570575,-0.9979084598052498,-0.13943291350070647,0.47925050784044354,0.6742378265714952,0.4183064673925559,2.3416
V2O5,Orthorhombic,-0.43202999988112645,-1.4418117153011443,-2.770649144650083,0.8790429361991414,1.0838275998972418,-0.9130823717062274,2.5808
Nb2O5,Monoclinic,0.10649916580610821,1.1407216559584983,-0.04466844979978912,0.19411426922006786,0.3821140166660924,-0.6447267265682692,2.171
Ta2O5,Triclinic,0.10331260269553305,0.38815680735540053,-0.03912126168071082,0.8965923529958232,1.1018070840942331,-0.3290662148244434,2.5913
Ta2O5,Monoclinic,-1.9647668560678706,-1.800299184025234,-1.3371632815449854,-0.036494809237386315,0.14585361383649684,-0.5454749270073604,3.0732
Nb2O5,Monoclinic,0.9146115706480179,1.4247938559041218,-0.04466844979978912,0.366432828433202,0.5586554281622644,-0.6190848362585465,2.2741
Nb2O5,Monoclinic,-1.0215441753375667,-0.392879970171633,-0.3932167699485298,-0.13899037531123867,0.040846283288912516,1.2468047853308324,1.9717
Ta2O5,Monoclinic,-2.05399062316398,-2.07013541950889,-0.7866048607264843,0.21725621096000536,0.40582307666628353,-0.7937149512988984,3.3027
Ta2O5,Orthorhombic,1.2957245186728295,0.07173014272348734,-0.04466844979978912,0.8745763918199158,1.0792515980271042,-1.3012475388085791,3.8972
Nb2O5,Tetragonal,0.11797079300417992,0.1351448935086154,3.4223241246240206,-0.873725958532323,-1.149138720777674,1.1075427948556154,1.5321
V2O5,Monoclinic,-1.5116375817440555,0.07173014272348734,-0.04466844979978912,0.04201932364882454,0.22629182029216713,0.11701425625331613,2.08
Ta2O5,Triclinic,0.4538345448588218,0.047140749561907475,0.0561054676967966,1.53940241966286,1.7603699052526036,0.5206529778529138,2.9759
V2O5,Monoclinic,-0.7532355614271214,-0.7494261710145448,-2.22610017762725,-1.1630406297233373,-1.0082994279012418,-0.9524294102849395,1.359
Te2O5,Monoclinic,0.959223454196073,0.07173014272348734,-0.04466844979978912,-0.6228528669911837,-0.4548737809995636,-0.381455249336549,1.6822
Ta2O5,Monoclinic,-0.6576386681098608,-0.6523627769556757,-3.3262924879110725,0.11730373938769931,0.303421161895858,-0.8204620955012815,3.2123
V3O5,Triclinic,1.317393147824742,0.10861423246585715,-1.3103518723027747,-1.241929436656993,-1.0891214901962887,-0.5757588836662568,1.3118
Ta2O5,Monoclinic,1.0102084639652784,1.3134944973832854,0.3884744891648924,0.6995374729645085,0.8999231615394443,-0.875503739355772,2.4734
Ta2O5,Triclinic,0.039581340484026006,0.07820103566074492,0.13515289839365918,0.04620922697509707,0.23058440172176103,0.5162319622822721,3.148
Ta2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.5873883427685694,0.7850256958615275,0.7222512878741809,2.4063
V2O5,Triclinic,0.05933803176959333,-0.11786702033817067,-0.22264073528687775,-1.699384234490503,-1.5577867115978639,0.3950961356466863,1.0381
V2O5,Monoclinic,-1.1241515074980928,0.07173014272348734,-0.04466844979978912,0.013104570260005229,0.1966684796628383,2.51099418775586,2.0627
Nb2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.6552460877157396,0.8545463680898943,-0.9685661171177823,2.4469
Nd2O5,Monoclinic,1.844450686313905,1.5199159820818136,-0.04466844979978912,1.3186140426303181,1.534170870736169,-0.515633071905528,2.8438
V2O5,Triclinic,-0.3804076774898056,-0.28222770094452176,-0.08118743825038688,-0.28506837798076257,-0.10881151850318718,0.4910321735296139,1.8843
Nb2O5,Monoclinic,-1.5830165954209428,0.07173014272348734,-0.04466844979978912,-0.6410708329991679,-0.47353819792786933,2.456615696236966,1.6713
As2O5,Tetragonal,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.1523438423425025,-1.3870101505902506,-1.1199859004122645,1.3654
SO5,Monoclinic,-1.2847542882710903,0.07173014272348734,-0.04466844979978912,-0.2795528469875196,-0.10316082346984662,0.01908876136359995,1.8876
Ta2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,1.2649629684233188,1.4792050190482233,0.15614024405349614,2.8117
Ta2O5,Triclinic,-0.00311860519768382,0.15649884020156649,0.00849210300804289,0.8757001901426311,1.0804029362406729,0.4468220178231955,2.5788
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.8710517616871143,-0.7091550574998705,0.3668016359945786,1.5337
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,2.3225940800167884,0.6365267097992795,0.835368251613104,0.3851488506127422,2.4357
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.5944081094872415,0.7922174895403236,0.3798436319279722,2.4105
Ta2O5,Tetragonal,2.498970749226083,2.5526704948681807,-0.6886045372894384,-0.6439121671472023,-0.9529340321200301,-0.7990201699836685,1.6696
V2O5,Triclinic,-0.7494116856944308,-0.5740649724148551,-0.6960007881148756,0.2586292681107277,0.44821002523788966,-0.5165172750196565,2.2096
Ta2O5,Monoclinic,-0.2739764695965887,0.22120776957414584,-0.0451307154763792,-1.214518918993604,-1.061039248212416,2.5463623123209946,1.3282
Ta2O5,Monoclinic,-0.9367815965962615,0.07173014272348734,-0.04466844979978912,0.4782476840234908,0.6732104274745248,-0.6460530312394618,2.341
V2O5,Monoclinic,0.06443653274651379,0.07173014272348734,-0.04466844979978912,-0.9502748432264216,-0.790319586160575,-0.5490117394638738,1.4863
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.3806394991733735,0.5732102487026866,0.42073802595640875,2.2826
Ta2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.44248030121882365,0.6365665263492273,0.7375037915928954,2.3196
Nb2O5,Monoclinic,0.05551415603690277,0.06396507119877752,-0.04466844979978912,0.9064534538625305,1.1119098418811142,-0.6405267617761594,2.5972
P2O5,Triclinic,-0.03625886154766723,-0.1418093242060244,0.23315322183070575,-0.5081966772528614,-0.3374078175792198,0.47909543148888095,1.7508
P2O5,Triclinic,-0.5990059068752743,-1.314982213730889,-2.739677344318564,2.0416099509412535,2.2748845741353394,-1.053007514517041,4.9527
V2O5,Triclinic,0.07590815994458458,-0.3145821656308115,0.15687938519338165,-1.6139770727466507,-1.470286555172506,0.43355897111127034,1.0892
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.002909194787647071,0.18622325551030017,0.4149907057145744,2.0566
I2O5,Monoclinic,1.1587023049180898,0.07173014272348734,-0.04466844979978912,1.1247347713526883,1.3355403786551208,0.2774971214676139,2.7278
P2O5,Triclinic,0.0287470259080697,0.07043596413603602,-0.13434799105821824,-1.5656743922300689,-1.4208001653350724,-0.2718140631846318,1.1181
Nb2O5,Monoclinic,-1.3089721679114628,-1.3136880351434368,-0.4745755290283414,-0.35041906338554973,-0.17576369298912645,-0.8522934076099026,1.8452
V2O5,Monoclinic,-1.233769278501885,1.3807917839307684,2.9027375041370385,-1.3360277381477736,-1.185525772128728,0.1015407017560697,1.2555
Si2O5,Orthorhombic,3.269481709363203,2.7390322114612093,-1.2211345967209353,1.0386590603975339,1.2473552894984488,-0.5021489744150704,2.6763
As2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.0510586368302235,-0.8935731954061535,-0.22671970436408515,1.426
Ta2O5,Triclinic,-1.876180401593876,-1.6902940040918488,-1.203568501010521,-0.033177802437420446,0.1492519074682588,-0.5631589892899277,3.0762
P2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,1.9141263229292302,2.1442768222212893,-0.11243645186299427,4.8374
Nb2O5,Triclinic,1.0044726503662427,0.5363402556186077,0.30341760467236145,-0.7371747821238549,-0.5719972780542505,1.2684677616269775,1.6138
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.0291636501600776,-0.8711416484556214,0.22378178228431575,1.4391
V2O5,Triclinic,0.07782009781092987,0.3202124315141924,0.15641711951679158,-1.5397681102921101,-1.3942590219966569,0.5836524497345598,1.1336
WO5,Monoclinic,-0.5945447185204692,0.07173014272348734,-0.04466844979978912,-1.0099428603351404,-0.8514498324303457,0.5635368288881396,1.4506
Se2O5,Monoclinic,0.05551415603690277,0.2192665016929684,-0.04466844979978912,1.418227875114341,1.6362258477019482,0.8891446256659097,2.9034
W2O5,Orthorhombic,1.2230708797517114,0.07173014272348734,-0.04466844979978912,0.5606463743164828,0.7576283866089697,-1.289089745989314,2.3903
Mo2O5,Orthorhombic,1.191205248645958,0.07173014272348734,-0.04466844979978912,-0.9103290278511169,-0.7493948554645654,-1.2928476092243595,1.5102
V3O5,Monoclinic,1.3078334584930165,0.07173014272348734,-1.29463483929872,-1.660441242932152,-1.5178893799988262,-0.5728852235453397,1.0614
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.7709051012710151,0.973039730607209,0.09689863540689561,2.5161
Ta2O5,Monoclinic,0.001342583157122144,0.07173014272348734,-0.04466844979978912,0.17221928254992183,0.3596824697155601,6.908136274316211,2.1579
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.4769105856008854,0.6718405620118957,0.05998315539203648,2.3402
V2O5,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.020973922321626,-0.8627512224970257,-0.4811491504545219,1.444
Sn5O6,Monoclinic,0.16768117752915548,0.07173014272348734,-0.04466844979978912,-0.4757720405047064,-0.3041885801104934,-0.8624617434223786,1.7702
Ti2O7,Triclinic,-0.1420527568187687,-0.044745930147155354,-1.3829275835273798,-1.5056721005156994,-1.359327452699645,0.26268671930596377,1.154
Re2O7,Orthorhombic,0.05551415603690277,0.07173014272348734,2.0096402169654657,0.4007972538914521,0.5938619909571101,-0.60781124655341,3.4687
Fe5O7,Orthorhombic,0.05551415603690277,0.07173014272348734,2.5897836410857167,-1.704064078969618,-1.5625812407170614,2.073534697040852,1.0353
Mn2O7,Monoclinic,-0.6315088506031432,0.07173014272348734,-0.04466844979978912,-0.4162711606988132,-0.2432295670235507,0.05379373359313822,1.8058
Cl2O7,Monoclinic,1.3556319051516468,0.07173014272348734,0.8128343802743664,0.6292284555157711,0.8278911457311142,-0.21478296232335256,3.6753
V3O7,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.0087728992153613,-0.8502512001505456,0.23417116887532416,1.4513
V3O7,Trigonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,-1.4943067639235623,-1.678962727312825,-0.8457737520568406,1.1608
P4O7,Monoclinic,-1.7168522460651081,0.07173014272348734,-0.04466844979978912,1.0479452805648009,1.2568690785138603,0.45632720130007565,4.054
V4O7,Triclinic,-0.940605472328952,-0.9047276015087357,-0.4468395884329512,-1.7572137412681408,-1.6170333928565213,-0.44578102588938734,1.0035
V4O7,Triclinic,-1.3127960436441533,-0.07839457342089637,-0.20045198281056584,-1.6995513717933286,-1.5579579447806924,-0.721873448275969,1.038
Re2O7,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,0.517692087490318,0.7136214586220476,1.2965412105005532,2.3646
V4O7,Triclinic,0.09056635025323145,2.346896099463378,-0.2300369861123157,-1.248949203375666,-1.0963132838750849,-0.43517058851984697,1.3076
Tc2O7,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,1.0221124674178055,1.2304032043984285,0.8957761490218722,2.6664
Ti3O7,Monoclinic,0.11924541824840981,0.5602825594864614,-0.04466844979978912,0.5537937449006355,0.7506078261130016,1.0012173703816796,2.3862
W3O8,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,-0.7032459096502696,-1.003590515373458,0.0670567803050634,1.6341
W3O8,Monoclinic,-1.680525426604549,0.07173014272348734,-0.04466844979978912,-0.3993902931134338,-0.225935015557874,0.25251838349348776,1.8159
Mo3O8,Monoclinic,-1.1413589482951996,-1.1435035508935534,-1.6320887832093043,-1.5178731236219638,-1.3718274750461243,-1.0247130148649333,1.1467
Mo3O8,Monoclinic,-1.1190530065211723,-1.120855425613151,-1.4592014201647037,-1.384497555967181,-1.23518339514899,0.15901390417441327,1.2265
Si5O8,Triclinic,0.8343101802615187,0.10149625023487345,1.5718746212348857,0.38321711785163254,0.5758510347087713,0.5328107706721791,3.4528
H11O8,Triclinic,-0.2102452073850817,-0.1560452886679918,-1.114813491105272,-1.7572137412681408,-1.6170333928565213,0.3780752256997153,1.0035
W3O8,Monoclinic,-1.1426335735394295,-1.1447977294810048,-1.6233057353540972,-0.7331634868560422,-0.5678876816663674,-1.0099026127032833,1.6162
Fe7O8,Triclinic,-0.977569604411626,-0.9869079418119112,-1.4009559449143836,-1.6422232769241674,-1.4992249630705206,0.22798174707642552,1.0723
W3O8,Triclinic,1.2262574428622874,0.34480182467577225,0.6334752977575081,1.1254033205639913,1.3362253113864357,-0.6073691449963458,2.7282
Pr5O9,Monoclinic,-1.0967470647471445,0.07173014272348734,-0.04466844979978912,1.2432351190559987,1.4569447052805211,0.895112996686276,2.7987
Fe8O9,Triclinic,-0.44477625232342716,-0.9202577445581543,-0.4722642006453923,-1.0721179369862421,-0.9151485764425433,-0.6347794415343251,1.4134
P2O9,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.019246373877563658,0.16352474072165915,1.1135111658759815,3.0888
Te4O9,Trigonal,-0.6092029088291161,-0.603183990632516,-0.5268115504829939,0.2801899801752228,-0.16397714223776463,0.34192671134154473,2.2225
Fe9O10,Triclinic,0.9018653182057164,0.550576220080575,0.7587492961133548,-1.4007098743412583,-1.251793013883353,-0.622400597936528,1.2168
Fe10O11,Triclinic,0.4958971779184162,0.9776551539395986,0.793881487534183,-1.4110723871164426,-1.26240947121872,0.23350801653972786,1.2106
B84O11,Triclinic,0.4257927894857588,0.1506750365580341,0.9824858835828382,0.8743630917200257,1.0790330707780438,0.4656113339984234,2.578
Fe10O11,Triclinic,1.1650754311392402,0.6165793280406058,0.6390224858765865,-1.2472778303474104,-1.0946009520468,-0.6235058518291885,1.3086
Fe11O12,Triclinic,-1.1031201909682957,-1.636585592712608,-0.6788969580810513,-1.115239361115232,-0.9593267376122934,-0.6190848362585465,1.3876
V5O12,Monoclinic,-0.9068279033568531,1.0488349762494356,0.39771980269668866,-1.7100810218713376,-1.568745635298887,-0.8480934428177928,1.0317
Cr5O12,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-1.109723830121989,-0.9536760425789533,0.5686209967943776,1.3909
V5O12,Monoclinic,-0.1299438169985825,-0.11657284175071843,1.0282501855652322,-1.7506953864579442,-1.6103552987262097,-0.14117305307216627,1.0074
V5O12,Triclinic,-0.1305811296206979,0.20244218005609743,-1.0833794250971625,-1.276861132947532,-1.1249092254074433,-0.14692037331400057,1.2909
V5O12,Triclinic,-0.3727599260244245,0.06590633907995498,-0.07841384419084772,-1.4374800809628778,-1.289464314105621,-0.48733857225342037,1.1948
Cr5O12,Orthorhombic,0.05551415603690277,0.07173014272348734,-0.04466844979978912,-0.43482340131244834,-0.2622364503175129,0.6267573515483175,1.7947
V5O12,Monoclinic,-2.1629710815456575,0.07173014272348734,-0.04466844979978912,-1.6298551165150772,-1.486553707541212,1.2821729098959669,1.0797
Si6O13,Hexagonal,0.05551415603690277,0.07173014272348734,1.3421285799697347,0.08397078665803595,-0.33150027277163674,-0.2386564464048181,2.1051
Sb6O13,Orthorhombic,2.0056907797090178,2.042764131412255,-0.0871968920460546,-0.406577197134932,-0.23329804241949859,-0.5304434740671782,1.8116
Sb6O13,Monoclinic,-3.7632630756765995,-2.2739685470325153,-1.467059936666731,-1.1784172615832869,-1.0240528807214626,0.6535044957507006,1.3498
Fe15O16,Trigonal,-3.5669707880651575,-3.6063254028139244,-2.672186555536447,-0.9564589234309668,-1.2197724086944262,-0.48578316232188706,1.4826
Fe17O18,Triclinic,1.3894094741237455,0.36421450348754586,1.075863550253986,-1.3945257941367137,-1.2454573861186995,-0.32486625003233366,1.2205
